ID,INV,DATE,CATALOG,PCODE,QTY,custnum
399,197108.0,6/98/17 00:00:00,Sports,SP1500,1.0,1600
400,203183.0,7/98/13 00:00:00,Pets,PT1200,4.0,1601
401,203183.0,7/98/13 00:00:00,Pets,PT3200,1.0,1602
402,203183.0,7/98/13 00:00:00,Pets,PT4400,1.0,1603
403,203183.0,7/98/13 00:00:00,Pets,PT4600,1.0,1604
404,216861.0,9/98/9 00:00:00,Pets,PT2000,1.0,1605
405,216861.0,9/98/9 00:00:00,Pets,PT2400,4.0,1606
406,216861.0,9/98/9 00:00:00,Pets,PT3300,1.0,1607
407,234271.0,11/98/22 00:00:00,Software,SW4773,1.0,1608
408,242593.0,12/98/28 00:00:00,Toys,TY1200,1.0,1609
409,115478.0,7/00/30 00:00:00,Sports,SP1200,1.0,161
410,159478.0,3/01/20 00:00:00,Sports,SP2300,1.0,1610
411,167813.0,5/01/8 00:00:00,Software,SW4792,1.0,1611
412,105195.0,2/97/19 00:00:00,Pets,PT4300,2.0,1612
413,126013.0,6/97/17 00:00:00,Sports,SP3300,1.0,1613
414,129637.0,7/97/6 00:00:00,Sports,SP1000,4.0,1614
415,129637.0,7/97/6 00:00:00,Sports,SP1300,1.0,1615
416,129637.0,7/97/6 00:00:00,Sports,SP2000,4.0,1616
417,129637.0,7/97/6 00:00:00,Sports,SP3400,3.0,1617
418,130398.0,7/97/10 00:00:00,Collectibles,CC4200,1.0,1618
419,143734.0,9/97/18 00:00:00,Pets,PT4200,1.0,1619
420,146746.0,10/97/4 00:00:00,Pets,PT4500,1.0,162
421,183350.0,4/98/18 00:00:00,Gardening,GD1400,1.0,1620
422,183350.0,4/98/18 00:00:00,Gardening,GD1500,1.0,1621
423,183350.0,4/98/18 00:00:00,Gardening,GD2100,3.0,1622
424,183350.0,4/98/18 00:00:00,Gardening,GD3400,1.0,1623
425,184734.0,4/98/24 00:00:00,Pets,PT4400,1.0,1624
426,186491.0,5/98/2 00:00:00,Pets,PT2200,1.0,1625
427,196610.0,6/98/15 00:00:00,Sports,SP2000,1.0,1626
428,196610.0,6/98/15 00:00:00,Sports,SP2300,3.0,1627
429,196610.0,6/98/15 00:00:00,Sports,SP3100,3.0,1628
430,203861.0,7/98/16 00:00:00,Toys,TY1750,1.0,1629
431,205481.0,7/98/23 00:00:00,Sports,sp2000,1.0,163
432,105195.0,5/00/29 00:00:00,Pets,PT4300,2.0,1630
433,126013.0,9/00/24 00:00:00,Sports,SP3300,1.0,1631
434,129637.0,10/00/13 00:00:00,Sports,SP1000,4.0,1632
435,129637.0,10/00/13 00:00:00,Sports,SP1300,1.0,1633
436,129637.0,10/00/13 00:00:00,Sports,SP2000,4.0,1634
437,129637.0,10/00/13 00:00:00,Sports,SP3400,3.0,1635
438,130398.0,10/00/17 00:00:00,Collectibles,CC4200,1.0,1636
439,143734.0,12/00/26 00:00:00,Pets,PT4200,1.0,1637
440,146746.0,1/01/11 00:00:00,Pets,PT4500,1.0,1638
441,100784.0,1/97/18 00:00:00,Sports,SP2700,1.0,1639
442,113757.0,4/97/12 00:00:00,Toys,TY1950,3.0,164
443,124646.0,6/97/10 00:00:00,Sports,SP3400,1.0,1640
444,124829.0,6/97/11 00:00:00,Gardening,GD2200,1.0,1641
445,135138.0,8/97/4 00:00:00,Gardening,GD1500,1.0,1642
446,150217.0,10/97/23 00:00:00,Pets,PT3300,2.0,1643
447,150217.0,10/97/23 00:00:00,Pets,PT3500,2.0,1644
448,150217.0,10/97/23 00:00:00,Pets,PT4100,1.0,1645
449,150217.0,10/97/23 00:00:00,Pets,PT4400,3.0,1646
450,160439.0,12/97/16 00:00:00,Toys,TY5400,3.0,1647
451,176966.0,3/98/19 00:00:00,Sports,SP14OO,4.0,1648
452,177343.0,3/98/21 00:00:00,Sports,SP1600,1.0,1649
453,182271.0,4/98/13 00:00:00,Pets,PT4100,1.0,165
454,186037.0,4/98/30 00:00:00,Gardening,GD2200,1.0,1650
455,196875.0,6/98/16 00:00:00,Toys,TY5200,1.0,1651
456,224696.0,10/98/12 00:00:00,Pets,PT1300,1.0,1652
457,224696.0,10/98/12 00:00:00,Pets,PT1400,1.0,1653
458,224696.0,10/98/12 00:00:00,Pets,PT3100,1.0,1654
459,224696.0,10/98/12 00:00:00,Pets,PT3500,1.0,1655
460,230059.0,11/98/4 00:00:00,Software,SW7935,1.0,1656
461,100784.0,4/00/27 00:00:00,Sports,SP2700,1.0,1657
462,113757.0,7/00/20 00:00:00,Toys,TY1950,3.0,1658
463,124646.0,9/00/17 00:00:00,Sports,SP3400,1.0,1659
464,124829.0,9/00/18 00:00:00,Gardening,GD2200,1.0,166
465,135138.0,11/00/11 00:00:00,Gardening,GD1500,1.0,1660
466,150217.0,1/01/30 00:00:00,Pets,PT3300,2.0,1661
467,150217.0,1/01/30 00:00:00,Pets,PT3500,2.0,1662
468,150217.0,1/01/30 00:00:00,Pets,PT4100,1.0,1663
469,150217.0,1/01/30 00:00:00,Pets,PT4400,3.0,1664
470,160439.0,3/01/25 00:00:00,Toys,TY5400,3.0,1665
471,127055.0,6/97/23 00:00:00,Toys,TY1800,1.0,1666
472,145974.0,9/97/30 00:00:00,Pets,PT1200,1.0,1667
473,151400.0,10/97/29 00:00:00,Sports,SP2400,3.0,1668
474,157967.0,12/97/3 00:00:00,Gardening,GD1100,4.0,1669
475,171198.0,2/98/17 00:00:00,Sports,SP2200,1.0,167
476,182688.0,4/98/15 00:00:00,Sports,SP1500,1.0,1670
477,184078.0,4/98/21 00:00:00,Sports,SP1200,3.0,1671
478,184078.0,4/98/21 00:00:00,Sports,SP3000,1.0,1672
479,184078.0,4/98/21 00:00:00,Sports,SP3200,1.0,1673
480,188498.0,5/98/11 00:00:00,Gardening,GD1500,1.0,1674
481,195176.0,6/98/9 00:00:00,Toys,TY3700,3.0,1675
482,198750.0,6/98/24 00:00:00,Toys,TY2400,1.0,1676
483,206413.0,7/98/27 00:00:00,Software,SW7935,1.0,1677
484,207364.0,7/98/31 00:00:00,Pets,PT1300,2.0,1678
485,207364.0,7/98/31 00:00:00,Pets,PT2000,1.0,1679
486,207364.0,7/98/31 00:00:00,Pets,PT2300,1.0,168
487,207364.0,7/98/31 00:00:00,Pets,PT4200,1.0,1680
488,127055.0,9/00/30 00:00:00,Toys,TY1800,1.0,1681
489,145974.0,1/01/7 00:00:00,Pets,PT1200,1.0,1682
490,151400.0,2/01/5 00:00:00,Sports,SP2400,3.0,1683
491,157967.0,3/01/12 00:00:00,Gardening,GD1100,4.0,1684
492,171198.0,5/01/27 00:00:00,Sports,SP2200,1.0,1685
493,122960.0,6/97/1 00:00:00,Toys,TY1300,2.0,1686
494,122960.0,6/97/1 00:00:00,Toys,TY2100,1.0,1687
495,122960.0,6/97/1 00:00:00,Toys,TY2700,1.0,1688
496,122960.0,6/97/1 00:00:00,Toys,TY4100,1.0,1689
497,124470.0,6/97/9 00:00:00,Pets,PT4500,1.0,169
498,128060.0,6/97/28 00:00:00,Sports,SP3300,1.0,1690
499,131682.0,7/97/17 00:00:00,Pets,PT1300,1.0,1691
500,147630.0,10/97/9 00:00:00,Pets,PT1400,1.0,1692
501,147630.0,10/97/9 00:00:00,Pets,PT2200,1.0,1693
502,147630.0,10/97/9 00:00:00,Pets,PT4600,1.0,1694
503,148925.0,10/97/16 00:00:00,Toys,TY4400,1.0,1695
504,154534.0,11/97/15 00:00:00,Software,SW7573,1.0,1696
505,191276.0,5/98/23 00:00:00,Gardening,GD4000,2.0,1697
506,197119.0,6/98/17 00:00:00,Toys,TY4100,3.0,1698
507,197119.0,6/98/17 00:00:00,Toys,TY4400,2.0,1699
508,202260.0,7/98/9 00:00:00,Toys,TY3100,1.0,17
509,229359.0,11/98/1 00:00:00,Pets,PT1400,1.0,170
510,229359.0,11/98/1 00:00:00,Pets,PT2100,2.0,1700
511,229359.0,11/98/1 00:00:00,Pets,PT2400,1.0,1701
512,229359.0,11/98/1 00:00:00,Pets,PT3500,3.0,1702
513,235418.0,11/98/27 00:00:00,Pets,PT1000,1.0,1703
514,122960.0,9/00/8 00:00:00,Toys,TY1300,2.0,1704
515,122960.0,9/00/8 00:00:00,Toys,TY2100,1.0,1705
516,122960.0,9/00/8 00:00:00,Toys,TY2700,1.0,1706
517,122960.0,9/00/8 00:00:00,Toys,TY4100,1.0,1707
518,124470.0,9/00/16 00:00:00,Pets,PT4500,1.0,1708
519,128060.0,10/00/5 00:00:00,Sports,SP3300,1.0,1709
520,131682.0,10/00/24 00:00:00,Pets,PT1300,1.0,171
521,147630.0,1/01/16 00:00:00,Pets,PT1400,1.0,1710
522,147630.0,1/01/16 00:00:00,Pets,PT2200,1.0,1711
523,147630.0,1/01/16 00:00:00,Pets,PT4600,1.0,1712
524,148925.0,1/01/23 00:00:00,Toys,TY4400,1.0,1713
525,154534.0,2/01/22 00:00:00,Software,SW7573,1.0,1714
526,118074.0,5/97/6 00:00:00,Pets,PT4600,1.0,1715
527,121807.0,5/97/26 00:00:00,Pets,PT1300,1.0,1716
528,155108.0,11/97/18 00:00:00,Gardening,GD1300,1.0,1717
529,186045.0,4/98/30 00:00:00,Sports,SP1100,1.0,1718
530,191733.0,5/98/25 00:00:00,Pets,PT3500,1.0,1719
531,238049.0,12/98/8 00:00:00,Pets,PT1300,1.0,172
532,118074.0,8/00/13 00:00:00,Pets,PT4600,1.0,1720
533,121807.0,9/00/2 00:00:00,Pets,PT1300,1.0,1721
534,155108.0,2/01/25 00:00:00,Gardening,GD1300,1.0,1722
535,105529.0,2/97/21 00:00:00,Gardening,GD2100,1.0,1723
536,114435.0,4/97/16 00:00:00,Sports,SP1500,1.0,1724
537,116766.0,4/97/29 00:00:00,Sports,SP2200,1.0,1725
538,117899.0,5/97/5 00:00:00,Sports,SP2200,3.0,1726
539,117899.0,5/97/5 00:00:00,Sports,SP2400,1.0,1727
540,117899.0,5/97/5 00:00:00,Sports,SP3400,1.0,1728
541,117899.0,5/97/5 00:00:00,Sports,SP3400,1.0,1729
542,132818.0,7/97/23 00:00:00,Sports,SP1500,1.0,173
543,132818.0,7/97/23 00:00:00,Sports,SP2000,1.0,1730
544,132818.0,7/97/23 00:00:00,Sports,SP2400,3.0,1731
545,132818.0,7/97/23 00:00:00,Sports,SP3100,2.0,1732
546,141045.0,9/97/4 00:00:00,Software,SW2927,1.0,1733
547,165499.0,1/98/15 00:00:00,Gardening,GD3300,1.0,1734
548,166670.0,1/98/22 00:00:00,Sports,SP2500,1.0,1735
549,175752.0,3/98/13 00:00:00,Software,SW4155,1.0,1736
550,188068.0,5/98/9 00:00:00,Toys,TY4800,2.0,1737
551,199909.0,6/98/29 00:00:00,Toys,TY2400,1.0,1738
552,199909.0,6/98/29 00:00:00,Toys,TY3100,2.0,1739
553,199909.0,6/98/29 00:00:00,Toys,TY5100,1.0,174
554,212593.0,8/98/22 00:00:00,Sports,SP1000,2.0,1740
555,236613.0,12/98/2 00:00:00,Pets,PT4500,1.0,1741
556,105529.0,5/00/31 00:00:00,Gardening,GD2100,1.0,1742
557,114435.0,7/00/24 00:00:00,Sports,SP1500,1.0,1743
558,116766.0,8/00/6 00:00:00,Sports,SP2200,1.0,1744
559,117899.0,8/00/12 00:00:00,Sports,SP2200,3.0,1745
560,117899.0,8/00/12 00:00:00,Sports,SP2400,1.0,1746
561,117899.0,8/00/12 00:00:00,Sports,SP3400,1.0,1747
562,117899.0,8/00/12 00:00:00,Sports,SP3400,1.0,1748
563,132818.0,10/00/30 00:00:00,Sports,SP1500,1.0,1749
564,132818.0,10/00/30 00:00:00,Sports,SP2000,1.0,175
565,132818.0,10/00/30 00:00:00,Sports,SP2400,3.0,1750
566,132818.0,10/00/30 00:00:00,Sports,SP3100,2.0,1751
567,141045.0,12/00/12 00:00:00,Software,SW2927,1.0,1752
568,165499.0,4/01/24 00:00:00,Gardening,GD3300,1.0,1753
569,166670.0,5/01/1 00:00:00,Sports,SP2500,1.0,1754
570,104736.0,2/97/16 00:00:00,Sports,SP2300,4.0,1755
571,107409.0,3/97/5 00:00:00,Software,SW3895,1.0,1756
572,107409.0,3/97/5 00:00:00,Software,SW4155,1.0,1757
573,107409.0,3/97/5 00:00:00,Software,SW4773,1.0,1758
574,107409.0,3/97/5 00:00:00,Software,SW5901,1.0,1759
575,125050.0,6/97/12 00:00:00,Sports,SP2500,1.0,176
576,131882.0,7/97/18 00:00:00,Sports,SP1300,4.0,1760
577,151404.0,10/97/29 00:00:00,Collectibles,CC3400,1.0,1761
578,154924.0,11/97/17 00:00:00,Toys,TY1950,1.0,1762
579,156066.0,11/97/23 00:00:00,Toys,TY1600,4.0,1763
580,166982.0,1/98/24 00:00:00,Gardening,GD1300,1.0,1764
581,170433.0,2/98/13 00:00:00,Gardening,GD4100,1.0,1765
582,204070.0,7/98/17 00:00:00,Sports,SP2600,1.0,1766
583,208521.0,8/98/5 00:00:00,Pets,PT2100,1.0,1767
584,223986.0,10/98/9 00:00:00,Collectibles,CC2300,1.0,1768
585,225836.0,10/98/17 00:00:00,Sports,SP2200,1.0,1769
586,104736.0,5/00/26 00:00:00,Sports,SP2300,4.0,177
587,107409.0,6/00/12 00:00:00,Software,SW3895,1.0,1770
588,107409.0,6/00/12 00:00:00,Software,SW4155,1.0,1771
589,107409.0,6/00/12 00:00:00,Software,SW4773,1.0,1772
590,107409.0,6/00/12 00:00:00,Software,SW5901,1.0,1773
591,125050.0,9/00/19 00:00:00,Sports,SP2500,1.0,1774
592,131882.0,10/00/25 00:00:00,Sports,SP13OO,4.0,1775
593,151404.0,2/01/5 00:00:00,Collectibles,CC3400,1.0,1776
594,154924.0,2/01/24 00:00:00,Toys,TY1950,1.0,1777
595,156066.0,3/01/2 00:00:00,Toys,TY16OO,4.0,1778
596,166982.0,5/01/3 00:00:00,Gardening,GD1300,1.0,1779
597,170433.0,5/01/23 00:00:00,Gardening,GD4100,1.0,178
598,114270.0,4/97/15 00:00:00,Software,SW6269,1.0,1780
599,138893.0,8/97/24 00:00:00,Toys,TY4400,1.0,1781
600,158926.0,12/97/8 00:00:00,Pets,PT2100,1.0,1782
601,168314.0,2/98/1 00:00:00,Gardening,GD2400,1.0,1783
602,243350.0,4/98/2 00:00:00,Pets,PT3200,3.0,1784
603,243350.0,4/98/2 00:00:00,Pets,PT3200,4.0,1785
604,196885.0,6/98/16 00:00:00,Sports,SP1000,1.0,1786
605,206420.0,7/98/27 00:00:00,Collectibles,CC4700,1.0,1787
606,208991.0,8/98/7 00:00:00,Software,SW9521,1.0,1788
607,229613.0,11/98/2 00:00:00,Pets,PT2300,4.0,1789
608,114270.0,7/00/23 00:00:00,Software,SW6269,1.0,179
609,138893.0,12/00/1 00:00:00,Toys,TY4400,1.0,1790
610,158926.0,3/01/17 00:00:00,Pets,PT2100,1.0,1791
611,168314.0,5/01/11 00:00:00,Gardening,GD2400,1.0,1792
612,98769.0,1/97/2 00:00:00,Gardening,GD1010,1.0,1793
613,98769.0,1/97/2 00:00:00,Gardening,GD1200,1.0,1794
614,98769.0,1/97/2 00:00:00,Gardening,GD3000,1.0,1795
615,98769.0,1/97/2 00:00:00,Gardening,GD3400,1.0,1796
616,99531.0,1/97/8 00:00:00,Gardening,GD2000,3.0,1797
617,99531.0,1/97/8 00:00:00,Gardening,GD3300,1.0,1798
618,99531.0,1/97/8 00:00:00,Gardening,GD4100,1.0,1799
619,105981.0,2/97/24 00:00:00,Toys,TY1500,1.0,18
620,105981.0,2/97/24 00:00:00,Toys,TY2200,1.0,180
621,105981.0,2/97/24 00:00:00,Toys,TY3600,1.0,1800
622,105981.0,2/97/24 00:00:00,Toys,TY4700,2.0,1801
623,112152.0,4/97/3 00:00:00,Sports,SP1000,3.0,1802
624,125258.0,6/97/13 00:00:00,Pets,PT3400,3.0,1803
625,133973.0,7/97/29 00:00:00,Toys,TY1600,1.0,1804
626,135904.0,8/97/8 00:00:00,Software,SW1612,1.0,1805
627,140077.0,8/97/30 00:00:00,Sports,SP2600,1.0,1806
628,147828.0,10/97/10 00:00:00,Gardening,GD1200,2.0,1807
629,153756.0,11/97/11 00:00:00,Toys,TY1600,3.0,1808
630,153756.0,11/97/11 00:00:00,Toys,TY1650,1.0,1809
631,153756.0,11/97/11 00:00:00,Toys,TY1950,3.0,181
632,153756.0,11/97/11 00:00:00,Toys,TY2300,1.0,1810
633,165674.0,1/98/16 00:00:00,Gardening,GD4200,1.0,1811
634,166984.0,1/98/24 00:00:00,Gardening,GD3100,1.0,1812
635,186702.0,5/98/3 00:00:00,Software,SW2842,1.0,1813
636,193843.0,6/98/3 00:00:00,Software,SW6269,1.0,1814
637,200649.0,7/98/2 00:00:00,Sports,SP1200,1.0,1815
638,200649.0,7/98/2 00:00:00,Sports,SP2400,1.0,1816
639,200649.0,7/98/2 00:00:00,Sports,SP3100,1.0,1817
640,221592.0,9/98/29 00:00:00,Toys,TY3500,1.0,1818
641,226801.0,10/98/21 00:00:00,Pets,PT3300,1.0,1819
642,98769.0,4/00/11 00:00:00,Gardening,GD1010,1.0,182
643,98769.0,4/00/11 00:00:00,Gardening,GD1200,1.0,1820
644,98769.0,4/00/11 00:00:00,Gardening,GD3000,1.0,1821
645,98769.0,4/00/11 00:00:00,Gardening,GD3400,1.0,1822
646,99531.0,4/00/17 00:00:00,Gardening,GD2000,3.0,1823
647,99531.0,4/00/17 00:00:00,Gardening,GD3300,1.0,1824
648,99531.0,4/00/17 00:00:00,Gardening,GD4100,1.0,1825
649,105981.0,6/00/3 00:00:00,Toys,TY1500,1.0,1826
650,105981.0,6/00/3 00:00:00,Toys,TY2200,1.0,1827
651,105981.0,6/00/3 00:00:00,Toys,TY3600,1.0,1828
652,105981.0,6/00/3 00:00:00,Toys,TY4700,2.0,1829
653,112152.0,7/00/11 00:00:00,Sports,SP1000,3.0,183
654,125258.0,9/00/20 00:00:00,Pets,PT3400,3.0,1830
655,133973.0,11/00/5 00:00:00,Toys,TY1600,1.0,1831
656,135904.0,11/00/15 00:00:00,Software,SW1612,1.0,1832
657,140077.0,12/00/7 00:00:00,Sports,SP2600,1.0,1833
658,147828.0,1/01/17 00:00:00,Gardening,GD1200,2.0,1834
659,153756.0,2/01/18 00:00:00,Toys,TY1600,3.0,1835
660,153756.0,2/01/18 00:00:00,Toys,TY1650,1.0,1836
661,153756.0,2/01/18 00:00:00,Toys,TY1950,3.0,1837
662,153756.0,2/01/18 00:00:00,Toys,TY2300,1.0,1838
663,165674.0,4/01/25 00:00:00,Gardening,GD4200,1.0,1839
664,166984.0,5/01/3 00:00:00,Gardening,GD3100,1.0,184
665,136692.0,8/97/12 00:00:00,Sports,SP1100,1.0,1840
666,162712.0,12/97/28 00:00:00,Toys,TY3500,1.0,1841
667,198311.0,6/98/22 00:00:00,Toys,TY1500,2.0,1842
668,198311.0,6/98/22 00:00:00,Toys,TY1850,4.0,1843
669,198311.0,6/98/22 00:00:00,Toys,TY5300,1.0,1844
670,203664.0,7/98/15 00:00:00,Gardening,GD1200,1.0,1845
671,224704.0,10/98/12 00:00:00,Sports,SP1000,1.0,1846
672,136692.0,11/00/19 00:00:00,Sports,SP1100,1.0,1847
673,162712.0,4/01/6 00:00:00,Toys,TY3500,1.0,1848
674,103607.0,2/97/8 00:00:00,Pets,PT2OOO,4.0,1849
675,109144.0,3/97/16 00:00:00,Toys,TY4300,1.0,185
676,128648.0,7/97/1 00:00:00,Gardening,GD1100,1.0,1850
677,128648.0,7/97/1 00:00:00,Gardening,GD1600,1.0,1851
678,128648.0,7/97/1 00:00:00,Gardening,GD2100,1.0,1852
679,128648.0,7/97/1 00:00:00,Gardening,GD3200,3.0,1853
680,132446.0,7/97/21 00:00:00,Pets,PT1400,1.0,1854
681,132446.0,7/97/21 00:00:00,Pets,PT2000,1.0,1855
682,132446.0,7/97/21 00:00:00,Pets,PT2100,1.0,1856
683,161216.0,12/97/20 00:00:00,Software,SW2782,4.0,1857
684,182278.0,4/98/13 00:00:00,Toys,TY2700,1.0,1858
685,182278.0,4/98/13 00:00:00,Toys,TY4700,4.0,1859
686,182278.0,4/98/13 00:00:00,Toys,TY4800,2.0,186
687,182278.0,4/98/13 00:00:00,Toys,TY5400,4.0,1860
688,196404.0,6/98/14 00:00:00,Gardening,GD1001,1.0,1861
689,214454.0,8/98/30 00:00:00,Pets,PT3400,1.0,1862
690,216352.0,9/98/7 00:00:00,Pets,PT1100,1.0,1863
691,216352.0,9/98/7 00:00:00,Pets,PT1300,1.0,1864
692,216352.0,9/98/7 00:00:00,Pets,PT14OO,2.0,1865
693,216352.0,9/98/7 00:00:00,Pets,PT3100,1.0,1866
694,232177.0,11/98/13 00:00:00,Sports,SP3400,1.0,1867
695,240100.0,12/98/17 00:00:00,Pets,PT2300,3.0,1868
696,242162.0,12/98/26 00:00:00,Toys,TY3500,1.0,1869
697,103607.0,5/00/18 00:00:00,Pets,PT2OOO,4.0,187
698,109144.0,6/00/23 00:00:00,Toys,TY4300,1.0,1870
699,128648.0,10/00/8 00:00:00,Gardening,GD1100,1.0,1871
700,128648.0,10/00/8 00:00:00,Gardening,GD1600,1.0,1872
701,128648.0,10/00/8 00:00:00,Gardening,GD2100,1.0,1873
702,128648.0,10/00/8 00:00:00,Gardening,GD3200,3.0,1874
703,132446.0,10/00/28 00:00:00,Pets,PT1400,1.0,1875
704,132446.0,10/00/28 00:00:00,Pets,PT2000,1.0,1876
705,132446.0,10/00/28 00:00:00,Pets,PT2100,1.0,1877
706,161216.0,3/01/29 00:00:00,Software,SW2782,4.0,1878
707,103884.0,2/97/10 00:00:00,Software,SW4550,2.0,1879
708,103884.0,2/97/10 00:00:00,Software,SW5493,1.0,188
709,103884.0,2/97/10 00:00:00,Software,SW7573,2.0,1880
710,108333.0,3/97/11 00:00:00,Sports,SP3000,1.0,1881
711,122789.0,5/97/31 00:00:00,Pets,PT1200,3.0,1882
712,136094.0,8/97/9 00:00:00,Pets,PT1400,1.0,1883
713,159499.0,12/97/11 00:00:00,Pets,PT1400,2.0,1884
714,162903.0,12/97/29 00:00:00,Toys,TY3500,4.0,1885
715,165341.0,1/98/14 00:00:00,Sports,SP2300,1.0,1886
716,166341.0,1/98/20 00:00:00,Sports,SP2600,1.0,1887
717,184312.0,4/98/22 00:00:00,Pets,PT1400,4.0,1888
718,205970.0,7/98/25 00:00:00,Toys,TY5300,1.0,1889
719,211924.0,8/98/19 00:00:00,Gardening,GD10!),3.0,189
720,219960.0,9/98/22 00:00:00,Pets,PT1300,3.0,1890
721,219960.0,9/98/22 00:00:00,Pets,PT2000,1.0,1891
722,219960.0,9/98/22 00:00:00,Pets,PT2400,1.0,1892
723,228922.0,10/98/30 00:00:00,Sports,SP2300,1.0,1893
724,103884.0,5/00/20 00:00:00,Software,SW4550,2.0,1894
725,103884.0,5/00/20 00:00:00,Software,SW5493,1.0,1895
726,103884.0,5/00/20 00:00:00,Software,SW7573,2.0,1896
727,108333.0,6/00/18 00:00:00,Sports,SP3000,1.0,1897
728,122789.0,9/00/7 00:00:00,Pets,PT1200,3.0,1898
729,136094.0,11/00/16 00:00:00,Pets,PT1400,1.0,1899
730,159499.0,3/01/20 00:00:00,Pets,PT1400,2.0,19
731,162903.0,4/01/7 00:00:00,Toys,TY3500,4.0,190
732,165341.0,4/01/23 00:00:00,Sports,SP2300,1.0,1900
733,166341.0,4/01/29 00:00:00,Sports,SP2600,1.0,1901
734,104469.0,2/97/14 00:00:00,Gardening,GD2100,1.0,1902
735,121821.0,5/97/26 00:00:00,Gardening,GD2400,4.0,1903
736,131889.0,7/97/18 00:00:00,Toys,TY4200,2.0,1904
737,133612.0,7/97/27 00:00:00,Sports,SP3100,1.0,1905
738,137773.0,8/97/18 00:00:00,Toys,TY1650,1.0,1906
739,138515.0,8/97/22 00:00:00,Sports,SP2300,2.0,1907
740,138515.0,8/97/22 00:00:00,Sports,SP2700,3.0,1908
741,185178.0,4/98/26 00:00:00,Software,SW9521,1.0,1909
742,191067.0,5/98/22 00:00:00,Pets,PT3300,1.0,191
743,191067.0,5/98/22 00:00:00,Pets,PT4100,1.0,1910
744,191067.0,5/98/22 00:00:00,Pets,PT4300,1.0,1911
745,225151.0,10/98/14 00:00:00,Gardening,GD2200,1.0,1912
746,231492.0,11/98/10 00:00:00,Pets,PT4300,1.0,1913
747,234083.0,11/98/21 00:00:00,Sports,SP1000,1.0,1914
748,234083.0,11/98/21 00:00:00,Sports,SP1400,3.0,1915
749,234083.0,11/98/21 00:00:00,Sports,SP2700,1.0,1916
750,104469.0,5/00/24 00:00:00,Gardening,GD2100,1.0,1917
751,121821.0,9/00/2 00:00:00,Gardening,GD2400,4.0,1918
752,131889.0,10/00/25 00:00:00,Toys,TY4200,2.0,1919
753,133612.0,11/00/3 00:00:00,Sports,SP3100,1.0,192
754,137773.0,11/00/25 00:00:00,Toys,TY1650,1.0,1920
755,138515.0,11/00/29 00:00:00,Sports,SP2300,2.0,1921
756,138515.0,11/00/29 00:00:00,Sports,SP2700,3.0,1922
757,106332.0,2/97/26 00:00:00,Gardening,GD1001,1.0,1923
758,110175.0,3/97/22 00:00:00,Sports,SP1400,1.0,1924
759,116055.0,4/97/25 00:00:00,Pets,PT1300,1.0,1925
760,119633.0,5/97/14 00:00:00,Pets,PT3500,1.0,1926
761,131491.0,7/97/16 00:00:00,Pets,PT1200,1.0,1927
762,137062.0,8/97/14 00:00:00,Toys,TY1400,1.0,1928
763,137062.0,8/97/14 00:00:00,Toys,TY4600,4.0,1929
764,137062.0,8/97/14 00:00:00,Toys,TY5100,1.0,193
765,137062.0,8/97/14 00:00:00,Toys,TY5100,1.0,1930
766,143160.0,9/97/15 00:00:00,Toys,TY19OO,3.0,1931
767,147124.0,10/97/6 00:00:00,Software,SW2782,1.0,1932
768,147455.0,10/97/8 00:00:00,Sports,SP3000,2.0,1933
769,149673.0,10/97/20 00:00:00,Sports,SP2500,1.0,1934
770,157786.0,12/97/2 00:00:00,Collectibles,CC2300,1.0,1935
771,157786.0,12/97/2 00:00:00,Collectibles,CC3100,2.0,1936
772,157786.0,12/97/2 00:00:00,Collectibles,CC4300,1.0,1937
773,157786.0,12/97/2 00:00:00,Collectibles,CC4600,1.0,1938
774,187607.0,5/98/7 00:00:00,Sports,SP1000,1.0,1939
775,209246.0,8/98/8 00:00:00,Gardening,GD1400,1.0,194
776,209246.0,8/98/8 00:00:00,Gardening,GD1600,4.0,1940
777,209246.0,8/98/8 00:00:00,Gardening,gd2300,1.0,1941
778,216623.0,9/98/8 00:00:00,Pets,PT4400,1.0,1942
779,106332.0,6/00/5 00:00:00,Gardening,GD1001,1.0,1943
780,110175.0,6/00/29 00:00:00,Sports,SP1400,1.0,1944
781,116055.0,8/00/2 00:00:00,Pets,PT1300,1.0,1945
782,119633.0,8/00/21 00:00:00,Pets,PT3500,1.0,1946
783,131491.0,10/00/23 00:00:00,Pets,PT1200,1.0,1947
784,137062.0,11/00/21 00:00:00,Toys,TY1400,1.0,1948
785,137062.0,11/00/21 00:00:00,Toys,TY4600,4.0,1949
786,137062.0,11/00/21 00:00:00,Toys,TY5100,1.0,195
787,137062.0,11/00/21 00:00:00,Toys,TY5100,1.0,1950
788,143160.0,12/00/23 00:00:00,Toys,TY19OO,3.0,1951
789,147124.0,1/01/13 00:00:00,Software,SW2782,1.0,1952
790,147455.0,1/01/15 00:00:00,Sports,SP3000,2.0,1953
791,149673.0,1/01/27 00:00:00,Sports,SP2500,1.0,1954
792,157786.0,3/01/11 00:00:00,Collectibles,CC2300,1.0,1955
793,157786.0,3/01/11 00:00:00,Collectibles,CC3100,2.0,1956
794,157786.0,3/01/11 00:00:00,Collectibles,CC4300,1.0,1957
795,157786.0,3/01/11 00:00:00,Collectibles,CC4600,1.0,1958
796,98894.0,1/97/3 00:00:00,Pets,PT3200,1.0,1959
